userName,score,at,content,Label,text_clean,text_StopWord
Pengguna Google,5,2026-08-16 16:38:03,sangat membatu dola,Netral,sangat membatu dola,membatu dola
Pengguna Google,5,2026-08-16 16:34:52,mantap lah pokoknya bikin seneng dan buat hiburan,Positif,mantap lah pokoknya bikin seneng dan buat hiburan,mantap pokoknya bikin seneng hiburan
Pengguna Google,5,2026-08-16 16:32:48,bgus aku sukaaa,Netral,bgus aku sukaaa,bgus sukaaa
Pengguna Google,5,2026-08-16 16:27:42,AQ senang bertanya sama Dola AP yg kita tau dia yg ngasih tau semua nya mksh beb,Positif,aq senang bertanya sama dola ap yg kita tau dia yg ngasih tau semua nya mksh beb,aq senang dola ap yg tau yg ngasih tau nya mksh beb
Pengguna Google,5,2026-08-16 16:14:26,saya sangat puas dan terbantu Deng adanya dola,Positif,saya sangat puas dan terbantu deng adanya dola,puas terbantu deng dola
Pengguna Google,4,2026-08-16 16:12:27,makasi udah membantu semoga kedepannya makin lebih baik,Positif,makasi udah membantu semoga kedepannya makin lebih baik,makasi udah membantu semoga kedepannya
Pengguna Google,5,2026-08-16 16:04:58,Sangat cocok untuk di gunakan sebagai alat pelengkap dll,Netral,sangat cocok untuk di gunakan sebagai alat pelengkap dll,cocok alat pelengkap dll
Pengguna Google,5,2026-08-16 15:58:06,makasih Dolla aku sampe nangis haru curhat sama kamu,Netral,makasih dolla aku sampe nangis haru curhat sama kamu,makasih dolla sampe nangis haru curhat
Pengguna Google,5,2026-08-16 15:48:26,baguz,Netral,baguz,baguz
Pengguna Google,5,2026-08-16 15:43:33,seru banget bisa ngobrol,Netral,seru banget bisa ngobrol,seru banget ngobrol
Pengguna Google,5,2026-08-16 15:35:41,sukaa bangettt,Netral,sukaa bangettt,sukaa bangettt
Pengguna Google,5,2026-08-16 15:31:43,Assmlkm aplikasi dola bener membantu ku is the best Dola,Positif,assmlkm aplikasi dola bener membantu ku is the best dola,assmlkm aplikasi dola bener membantu ku is the best dola
Pengguna Google,5,2026-08-16 15:21:30,sangat solutif,Netral,sangat solutif,solutif
Pengguna Google,5,2026-08-16 15:18:19,seru banget semua pertanyaan ku terjawab tidak ada kata tidak dari nya berbeda dari ibuku dan sahabat kuuu,Netral,seru banget semua pertanyaan ku terjawab tidak ada kata tidak dari nya berbeda dari ibuku dan sahabat kuuu,seru banget ku terjawab nya berbeda ibuku sahabat kuuu
Pengguna Google,2,2026-08-16 15:13:59,semakin update semakin parahgambar sketsa juga udah gak bisa,Negatif,semakin update semakin parahgambar sketsa juga udah gak bisa,update parahgambar sketsa udah gak
Pengguna Google,5,2026-08-16 15:13:13,mantap pertahan kan jangan ada pengolah lagi udah mantap,Positif,mantap pertahan kan jangan ada pengolah lagi udah mantap,mantap pertahan pengolah udah mantap
Pengguna Google,5,2026-08-16 15:12:33,bagus pinter tapi klo kita jelasin kurang jelas maka kaya kurang nyatu dengan otak tapi masih bagus banget lah,Positif,bagus pinter tapi klo kita jelasin kurang jelas maka kaya kurang nyatu dengan otak tapi masih bagus banget lah,bagus pinter klo jelasin kaya nyatu otak bagus banget
Pengguna Google,5,2026-08-16 14:58:20,gacorr bett cuyyy wajibb download sihhhh buruan cokkk,Netral,gacorr bett cuyyy wajibb download sihhhh buruan cokkk,gacorr bett cuyyy wajibb download sihhhh buruan cokkk
Pengguna Google,5,2026-08-16 14:57:34,bagus banget buat ngerjain tugas dan nanya apa aja pasti di jawab,Positif,bagus banget buat ngerjain tugas dan nanya apa aja pasti di jawab,bagus banget ngerjain tugas nanya aja
Pengguna Google,5,2026-08-16 14:46:05,sangat membantu,Positif,sangat membantu,membantu
Pengguna Google,1,2026-08-16 14:44:51,butut,Netral,butut,butut
Pengguna Google,5,2026-08-16 14:43:19,Dola ini berguna banget,Positif,dola ini berguna banget,dola berguna banget
Pengguna Google,5,2026-08-16 14:42:18,kamu sangat membantu ku dalam berpikir untuk membuat keputusan terimakasih,Positif,kamu sangat membantu ku dalam berpikir untuk membuat keputusan terimakasih,membantu ku berpikir keputusan terimakasih
Pengguna Google,5,2026-08-16 14:38:07,trimakasih sangat membantu,Positif,trimakasih sangat membantu,trimakasih membantu
Pengguna Google,5,2026-08-16 14:30:36,seruuu banget the best bangettttt,Netral,seruuu banget the best bangettttt,seruuu banget the best bangettttt
Pengguna Google,5,2026-08-16 14:22:36,sangat membantu banget top,Positif,sangat membantu banget top,membantu banget top
Pengguna Google,5,2026-08-16 14:21:34,luar biad,Netral,luar biad,biad
Pengguna Google,5,2026-08-16 14:07:59,sangat,Netral,sangat,
Pengguna Google,4,2026-08-16 14:07:27,good job dola I like,Netral,good job dola i like,good job dola i like
Pengguna Google,3,2026-08-16 14:03:31,bismillaah tolong login pakai nomor hp yang nantinya lanjttannya sesuai arahan di email saya muak dikasih nomor pelaporan jadi saya mulai skrg akan tegur via email atau medsos,Netral,bismillaah tolong login pakai nomor hp yang nantinya lanjttannya sesuai arahan di email saya muak dikasih nomor pelaporan jadi saya mulai skrg akan tegur via email atau medsos,bismillaah tolong login pakai nomor hp lanjttannya sesuai arahan email muak dikasih nomor pelaporan skrg tegur via email medsos
Pengguna Google,5,2026-08-16 14:03:03,paling jenius,Netral,paling jenius,jenius
Pengguna Google,5,2026-08-16 13:52:49,ini menarik banget apa lagi kalau main AI plis,Positif,ini menarik banget apa lagi kalau main ai plis,menarik banget main ai plis
Pengguna Google,1,2026-08-16 13:49:11,lelet banget,Netral,lelet banget,lelet banget
Pengguna Google,5,2026-08-16 13:48:08,Terimaksih bisa tau apa yang kita tidak tau,Netral,terimaksih bisa tau apa yang kita tidak tau,terimaksih tau tau
Pengguna Google,5,2026-08-16 13:41:25,sangat kreatif dan pintar,Netral,sangat kreatif dan pintar,kreatif pintar
Pengguna Google,5,2026-08-16 13:38:28,Saya suka banget membantu ada versi pro gratis lagi,Positif,saya suka banget membantu ada versi pro gratis lagi,suka banget membantu versi pro gratis
Pengguna Google,1,2026-08-16 13:34:03,jawaban yang di berikan salah semua,Netral,jawaban yang di berikan salah semua,salah
Pengguna Google,5,2026-08-16 13:29:24,meta ai selalu bisa,Netral,meta ai selalu bisa,meta ai
Pengguna Google,5,2026-08-16 13:27:03,bagus dan membantu bangett akuu sukaaaa,Positif,bagus dan membantu bangett akuu sukaaaa,bagus membantu bangett akuu sukaaaa
Pengguna Google,5,2026-08-16 13:25:32,klo punya asisten robot ya Dola pilihan yg tepat,Netral,klo punya asisten robot ya dola pilihan yg tepat,klo asisten robot ya dola pilihan yg
Pengguna Google,5,2026-08-16 13:20:41,trimakasih Dola sudah membantu ku,Positif,trimakasih dola sudah membantu ku,trimakasih dola membantu ku
Pengguna Google,5,2026-08-16 13:08:15,goodluck,Netral,goodluck,goodluck
Pengguna Google,5,2026-08-16 13:04:14,bagus banget ai nya selalu memberikan jawaban yang benar dan bisa diandalkan,Positif,bagus banget ai nya selalu memberikan jawaban yang benar dan bisa diandalkan,bagus banget ai nya diandalkan
Pengguna Google,5,2026-08-16 13:03:43,bagusss,Netral,bagusss,bagusss
Pengguna Google,5,2026-08-16 13:03:30,AI yang,Netral,ai yang,ai
Pengguna Google,5,2026-08-16 12:59:47,Dola sangat membantu sekaliterimaksih telah menciptakan aplikasi ini semoga kedepannya lebih baik lagi,Positif,dola sangat membantu sekaliterimaksih telah menciptakan aplikasi ini semoga kedepannya lebih baik lagi,dola membantu sekaliterimaksih menciptakan aplikasi semoga kedepannya
Pengguna Google,5,2026-08-16 12:53:05,membantu sekali,Positif,membantu sekali,membantu
Pengguna Google,5,2026-08-16 12:43:08,seru banget dan jelas bgt,Netral,seru banget dan jelas bgt,seru banget bgt
Pengguna Google,5,2026-08-16 12:42:43,sangat luar biasa membantu dengan baik mksih dola,Positif,sangat luar biasa membantu dengan baik mksih dola,membantu mksih dola
Pengguna Google,5,2026-08-16 12:42:13,mantap selalu respon,Positif,mantap selalu respon,mantap respon
Pengguna Google,5,2026-08-16 12:42:11,saya suka Dola Dola oke,Positif,saya suka dola dola oke,suka dola dola oke
Pengguna Google,1,2026-08-16 12:40:06,iklannya Saya benci ini menurut pendapat pribadi saya ya salah satu iklannya seseorang yang lebih gendut garagara tidak bisa menghitung kalori yang membuat mereka gendut dan mereka harus pakai aplikasi ini untuk bisa mereka tidak gendut dan banyak iklaniklan yang menurut saya aneh salah satunya orang yang pakai aplikasi ini dan sukses padahal belum tentu bisa harusnya mempelajari ilmu bisnis iklannya Tolong diperbaiki bikin iklan yang tunjukin apa kelebihan dan kegunaannya tapi jangan berlebih,Negatif,iklannya saya benci ini menurut pendapat pribadi saya ya salah satu iklannya seseorang yang lebih gendut garagara tidak bisa menghitung kalori yang membuat mereka gendut dan mereka harus pakai aplikasi ini untuk bisa mereka tidak gendut dan banyak iklaniklan yang menurut saya aneh salah satunya orang yang pakai aplikasi ini dan sukses padahal belum tentu bisa harusnya mempelajari ilmu bisnis iklannya tolong diperbaiki bikin iklan yang tunjukin apa kelebihan dan kegunaannya tapi jangan berlebih,iklannya benci pendapat pribadi ya salah iklannya gendut garagara menghitung kalori gendut pakai aplikasi gendut iklaniklan aneh salah satunya orang pakai aplikasi sukses mempelajari ilmu bisnis iklannya tolong diperbaiki bikin iklan tunjukin kelebihan kegunaannya berlebih
Pengguna Google,3,2026-08-16 12:39:48,jujur aplikasi nya bagus tapidan saya baru download apk nya jawabannya cepet tapi pertanyaan yang saya berikan tidak dijawab benar dan juga dia sering menggantikan pertanyaan saya contohkasih pertanyaan perkalian tapi di jawab tambah,Positif,jujur aplikasi nya bagus tapidan saya baru download apk nya jawabannya cepet tapi pertanyaan yang saya berikan tidak dijawab benar dan juga dia sering menggantikan pertanyaan saya contohkasih pertanyaan perkalian tapi di jawab tambah,jujur aplikasi nya bagus tapidan download apk nya jawabannya cepet menggantikan contohkasih perkalian
Pengguna Google,1,2026-08-16 12:37:19,bagus bangettt,Positif,bagus bangettt,bagus bangettt
Pengguna Google,1,2026-08-16 12:32:52,pas di update lama kedonglot,Netral,pas di update lama kedonglot,pas update kedonglot
Pengguna Google,5,2026-08-16 12:27:23,bagus bgt aplikasi nya,Positif,bagus bgt aplikasi nya,bagus bgt aplikasi nya
Pengguna Google,5,2026-08-16 12:24:00,aku sangat suka banget loh,Positif,aku sangat suka banget loh,suka banget loh
Pengguna Google,1,2026-08-16 12:19:55,Semakin lama main g jelas lo apk ini,Netral,semakin lama main g jelas lo apk ini,main g lo apk
Pengguna Google,5,2026-08-16 12:17:29,Tingkatkan kemampuan nya,Netral,tingkatkan kemampuan nya,tingkatkan kemampuan nya
Pengguna Google,5,2026-08-16 12:16:32,makasihhhh dolaaaaa gara gara aku pake ini pasti nilaiku bagus bagus semuaaa,Positif,makasihhhh dolaaaaa gara gara aku pake ini pasti nilaiku bagus bagus semuaaa,makasihhhh dolaaaaa gara gara pake nilaiku bagus bagus semuaaa
Pengguna Google,5,2026-08-16 12:16:06,jadi kawan curhat bagus banget,Positif,jadi kawan curhat bagus banget,kawan curhat bagus banget
Pengguna Google,5,2026-08-16 12:00:45,dola ini sangat membantu semoga aplikasi dola ini selalu sukses dn lancar selalu karna semeja ada aplikasi ini sangat sangat membantu,Positif,dola ini sangat membantu semoga aplikasi dola ini selalu sukses dn lancar selalu karna semeja ada aplikasi ini sangat sangat membantu,dola membantu semoga aplikasi dola sukses dn lancar karna semeja aplikasi membantu
Pengguna Google,5,2026-08-16 11:55:25,karena hasilnya sangat bagus dan mirip seperti yang diminta,Positif,karena hasilnya sangat bagus dan mirip seperti yang diminta,hasilnya bagus
Pengguna Google,2,2026-08-16 11:54:17,sangat di sayangkan sudah lama saya pakai dola dan sekarang saya merasa di kecewakan karena sesudah update dola tidak bisa bantu apa yang saya inginkan hanya terbatas,Netral,sangat di sayangkan sudah lama saya pakai dola dan sekarang saya merasa di kecewakan karena sesudah update dola tidak bisa bantu apa yang saya inginkan hanya terbatas,sayangkan pakai dola kecewakan update dola bantu terbatas
Pengguna Google,4,2026-08-16 11:52:06,amat pintar dan sangat baik sekali,Positif,amat pintar dan sangat baik sekali,pintar
Pengguna Google,5,2026-08-16 11:51:45,sangat membantu bagus banget,Positif,sangat membantu bagus banget,membantu bagus banget
Pengguna Google,5,2026-08-16 11:50:22,bagus hehe,Positif,bagus hehe,bagus hehe
Pengguna Google,5,2026-08-16 11:46:37,sukses selalu,Netral,sukses selalu,sukses
Pengguna Google,5,2026-08-16 11:45:24,aplikasi Dola ini bagus dan membantu,Positif,aplikasi dola ini bagus dan membantu,aplikasi dola bagus membantu
Pengguna Google,1,2026-08-16 11:42:34,susah untuk mendownload nya,Negatif,susah untuk mendownload nya,susah mendownload nya
Pengguna Google,5,2026-08-16 11:39:03,enak banget bisa di ajak gosip,Netral,enak banget bisa di ajak gosip,enak banget ajak gosip
Pengguna Google,5,2026-08-16 11:38:31,jyujur suka bsaaa bantu ngerjain tugas,Positif,jyujur suka bsaaa bantu ngerjain tugas,jyujur suka bsaaa bantu ngerjain tugas
Pengguna Google,5,2026-08-16 11:38:22,gila bagus banget sumpah gw terbantu banyak dari sini makasih oke,Positif,gila bagus banget sumpah gw terbantu banyak dari sini makasih oke,gila bagus banget sumpah gw terbantu makasih oke
Pengguna Google,3,2026-08-16 11:32:52,ramah,Netral,ramah,ramah
Pengguna Google,5,2026-08-16 11:32:51,enak sekali dan aku bisa belajar dan cepat ketik nya,Positif,enak sekali dan aku bisa belajar dan cepat ketik nya,enak belajar cepat ketik nya
Pengguna Google,5,2026-08-16 11:31:40,waaah Sobat Dola semakin canggih IPTEK nya,Positif,waaah sobat dola semakin canggih iptek nya,waaah sobat dola canggih iptek nya
Pengguna Google,5,2026-08-16 11:30:33,bagus kali bêsti aku ini,Positif,bagus kali bêsti aku ini,bagus kali bêsti
Pengguna Google,5,2026-08-16 11:29:59,sahabat hebat,Positif,sahabat hebat,sahabat hebat
Pengguna Google,5,2026-08-16 11:29:16,wah ini keren bagus luar biasa dn sangat mudah semoga bisa lebih baik lagi,Positif,wah ini keren bagus luar biasa dn sangat mudah semoga bisa lebih baik lagi,keren bagus dn mudah semoga
Pengguna Google,5,2026-08-16 11:27:11,bagus ai ini kalo ada apa apa tinggal bilang ke ai,Positif,bagus ai ini kalo ada apa apa tinggal bilang ke ai,bagus ai kalo tinggal bilang ai
Pengguna Google,3,2026-08-16 11:25:36,sangat membantu saya dalam membuat atau merancang sesuatunya,Positif,sangat membantu saya dalam membuat atau merancang sesuatunya,membantu merancang
Pengguna Google,5,2026-08-16 11:21:39,之前版本能切换播报声音更新后功能不见了请问是暂时移除还是后续恢复希望能恢复换音色功能谢谢,Netral,之前版本能切换播报声音更新后功能不见了请问是暂时移除还是后续恢复希望能恢复换音色功能谢谢,之前版本能切换播报声音更新后功能不见了请问是暂时移除还是后续恢复希望能恢复换音色功能谢谢
Pengguna Google,5,2026-08-16 11:21:37,pintar dan cepat,Positif,pintar dan cepat,pintar cepat
Pengguna Google,5,2026-08-16 11:21:31,sangat bagus karena membuat saya mengerti pelajaran dan dola bisa mengakses poto,Positif,sangat bagus karena membuat saya mengerti pelajaran dan dola bisa mengakses poto,bagus mengerti pelajaran dola mengakses poto
Pengguna Google,5,2026-08-16 11:21:01,sangat bermanfaat buat tugas sekolah,Positif,sangat bermanfaat buat tugas sekolah,bermanfaat tugas sekolah
Pengguna Google,5,2026-08-16 11:20:50,beh ai ini bagus banget,Positif,beh ai ini bagus banget,beh ai bagus banget
Pengguna Google,1,2026-08-16 11:20:15,mau sampe kapan si ini voice nya di benrin,Netral,mau sampe kapan si ini voice nya di benrin,sampe si voice nya benrin
Pengguna Google,5,2026-08-16 11:18:36,bagus banget ngedit enak di gunakan,Positif,bagus banget ngedit enak di gunakan,bagus banget ngedit enak
Pengguna Google,5,2026-08-16 11:16:01,dola emang canggih,Positif,dola emang canggih,dola emang canggih
Pengguna Google,5,2026-08-16 11:13:51,aplikasi Ai keren gratis,Positif,aplikasi ai keren gratis,aplikasi ai keren gratis
Pengguna Google,5,2026-08-16 11:10:23,coba update bisa bikin video ai tapi ada suaranya kayak dreamina ai nya cok,Netral,coba update bisa bikin video ai tapi ada suaranya kayak dreamina ai nya cok,coba update bikin video ai suaranya kayak dreamina ai nya cok
Pengguna Google,1,2026-08-16 11:08:21,kurang suka,Negatif,kurang suka,suka
Pengguna Google,5,2026-08-16 11:02:01,bagus banget AI nya pintar dan gak bayar gk kayak AI sebelah ehem,Positif,bagus banget ai nya pintar dan gak bayar gk kayak ai sebelah ehem,bagus banget ai nya pintar gak bayar gk kayak ai sebelah ehem
Pengguna Google,5,2026-08-16 10:59:04,puas sekali,Positif,puas sekali,puas
Pengguna Google,4,2026-08-16 10:55:52,g ada komen bagus sah pokoknya tapi agak kurang dalam soal abcd jawabannya d ditulisnya a gimana ini,Positif,g ada komen bagus sah pokoknya tapi agak kurang dalam soal abcd jawabannya d ditulisnya a gimana ini,g komen bagus sah pokoknya abcd jawabannya d ditulisnya a gimana
